user_id,prelude_name,usage_count,total_wins,total_position_sum,win_rate,avg_position,user_name,cn_name,cn_name_plot
5f2df2684d33,Power Generation,2,1,3,50.0,1.5,小z,发电,发电
5f2df2684d33,Research Network,2,1,3,50.0,1.5,小z,研究网络,研究网络
5f2df2684d33,SF Memorial,2,2,2,100.0,1.0,小z,SF纪念碑,SF纪念碑
5f2df2684d33,Space Lanes,2,1,3,50.0,1.5,小z,太空航道,太空航道
762404b52907,Acquired Space Agency,2,0,4,0.0,2.0,qiuqipeng,收购太空总署,收购太空总署
762404b52907,Aquifer Turbines,2,1,3,50.0,1.5,qiuqipeng,含水层涡轮机,含水层涡轮机
762404b52907,Business Empire,3,2,4,66.67,1.333,qiuqipeng,商业帝国,商业帝国
762404b52907,Donation,2,1,3,50.0,1.5,qiuqipeng,捐赠,捐赠
762404b52907,Double Down,8,3,13,37.5,1.625,qiuqipeng,双倍下注,双倍下注
762404b52907,Galilean Mining,5,1,9,20.0,1.8,qiuqipeng,伽利略矿业,伽利略矿业
762404b52907,Io Research Outpost,3,1,5,33.33,1.667,qiuqipeng,木卫一研究前哨,木卫一研究前哨
762404b52907,Merger,7,5,9,71.43,1.286,qiuqipeng,企业合并,企业合并
762404b52907,Mining Operations,2,2,2,100.0,1.0,qiuqipeng,采矿作业,采矿作业
762404b52907,Orbital Construction Yard,4,3,5,75.0,1.25,qiuqipeng,轨道建造场,轨道建造场
762404b52907,Project Eden,5,4,6,80.0,1.2,qiuqipeng,伊甸园计划,伊甸园计划
762404b52907,Research Network,3,1,5,33.33,1.667,qiuqipeng,研究网络,研究网络
762404b52907,SF Memorial,13,6,20,46.15,1.538,qiuqipeng,SF纪念碑,SF纪念碑
762404b52907,Space Lanes,4,2,6,50.0,1.5,qiuqipeng,太空航道,太空航道
762404b52907,Supply Drop,6,4,8,66.67,1.333,qiuqipeng,空投补给,空投补给
762404b52907,Terraforming Deal,6,4,8,66.67,1.333,qiuqipeng,地球化交易,地球化交易
762404b52907,UNMI Contractor,3,2,4,66.67,1.333,qiuqipeng,UNMI 承包商,UNMI 承包商
762404b52907,Venus Contract,4,3,5,75.0,1.25,qiuqipeng,金星合同,金星合同
772804213466,Inherited Fortune,2,1,3,50.0,1.5,useful,继承的财富,继承的财富
772804213466,SF Memorial,2,1,3,50.0,1.5,useful,SF纪念碑,SF纪念碑
772804213466,Supplier,2,2,2,100.0,1.0,useful,供应商,供应商
7d4b2bcea3b2,Space Lanes,2,2,2,100.0,1.0,fenyue,太空航道,太空航道
8367faa6305f,Research Network,2,1,3,50.0,1.5,zhangcheng,研究网络,研究网络
89f1c507bebd,Acquired Space Agency,2,0,4,0.0,2.0,45,收购太空总署,收购太空总署
89f1c507bebd,Allied Bank,3,2,4,66.67,1.333,45,联合银行,联合银行
89f1c507bebd,Aquifer Turbines,3,3,3,100.0,1.0,45,含水层涡轮机,含水层涡轮机
89f1c507bebd,Business Empire,4,0,8,0.0,2.0,45,商业帝国,商业帝国
89f1c507bebd,Double Down,3,0,6,0.0,2.0,45,双倍下注,双倍下注
89f1c507bebd,Early Colonization,2,2,2,100.0,1.0,45,早期殖民,早期殖民
89f1c507bebd,Experimental Forest,2,2,2,100.0,1.0,45,实验林场,实验林场
89f1c507bebd,Galilean Mining,5,3,7,60.0,1.4,45,伽利略矿业,伽利略矿业
89f1c507bebd,Io Research Outpost,4,1,7,25.0,1.75,45,木卫一研究前哨,木卫一研究前哨
89f1c507bebd,Loan,3,3,3,100.0,1.0,45,贷款,贷款
89f1c507bebd,Merger,3,1,5,33.33,1.667,45,企业合并,企业合并
89f1c507bebd,Orbital Construction Yard,3,2,4,66.67,1.333,45,轨道建造场,轨道建造场
89f1c507bebd,Power Generation,2,2,2,100.0,1.0,45,发电,发电
89f1c507bebd,SF Memorial,9,3,15,33.33,1.667,45,SF纪念碑,SF纪念碑
89f1c507bebd,Self-Sufficient Settlement,5,1,9,20.0,1.8,45,自给自足的据点,自给自足的据点
89f1c507bebd,Space Lanes,3,3,3,100.0,1.0,45,太空航道,太空航道
89f1c507bebd,Suitable Infrastructure,3,2,4,66.67,1.333,45,适宜基础设施,适宜基础设施
89f1c507bebd,Terraforming Deal,3,1,5,33.33,1.667,45,地球化交易,地球化交易
89f1c507bebd,Venus Contract,2,0,4,0.0,2.0,45,金星合同,金星合同
8e3759477720,Loan,2,2,2,100.0,1.0,bellaa,贷款,贷款
8e3759477720,Merger,2,2,2,100.0,1.0,bellaa,企业合并,企业合并
8e3759477720,Mining Operations,2,2,2,100.0,1.0,bellaa,采矿作业,采矿作业
8e3759477720,Power Generation,2,2,2,100.0,1.0,bellaa,发电,发电
8e3759477720,SF Memorial,2,2,2,100.0,1.0,bellaa,SF纪念碑,SF纪念碑
8e3759477720,UNMI Contractor,2,2,2,100.0,1.0,bellaa,UNMI 承包商,UNMI 承包商
8fb6a4df89a4,New Partner,2,1,3,50.0,1.5,羊羊队立大功,新合伙人,新合伙人
8fb6a4df89a4,Nitrate Reducers,2,2,2,100.0,1.0,羊羊队立大功,硝酸盐还原剂,硝酸盐还原剂
8fb6a4df89a4,Project Eden,2,2,2,100.0,1.0,羊羊队立大功,伊甸园计划,伊甸园计划
8fb6a4df89a4,SF Memorial,2,2,2,100.0,1.0,羊羊队立大功,SF纪念碑,SF纪念碑
8fb6a4df89a4,Space Lanes,2,1,3,50.0,1.5,羊羊队立大功,太空航道,太空航道
93833d8b6163,Mining Operations,2,0,4,0.0,2.0,wmsnow,采矿作业,采矿作业
93833d8b6163,SF Memorial,2,1,3,50.0,1.5,wmsnow,SF纪念碑,SF纪念碑
93833d8b6163,Self-Sufficient Settlement,2,1,3,50.0,1.5,wmsnow,自给自足的据点,自给自足的据点
93833d8b6163,Suitable Infrastructure,2,1,3,50.0,1.5,wmsnow,适宜基础设施,适宜基础设施
9389aeb858c3,Double Down,2,1,3,50.0,1.5,requiemia,双倍下注,双倍下注
9389aeb858c3,SF Memorial,2,0,4,0.0,2.0,requiemia,SF纪念碑,SF纪念碑
9389aeb858c3,Self-Sufficient Settlement,2,2,2,100.0,1.0,requiemia,自给自足的据点,自给自足的据点
939d4e6eb0c1,SF Memorial,2,1,3,50.0,1.5,dgxtony,SF纪念碑,SF纪念碑
9f16a77b9dfd,Allied Bank,2,2,2,100.0,1.0,dogelas,联合银行,联合银行
a4a58d8d632c,Acquired Space Agency,2,2,2,100.0,1.0,王子,收购太空总署,收购太空总署
a4a58d8d632c,Allied Bank,12,7,17,58.33,1.417,王子,联合银行,联合银行
a4a58d8d632c,Aquifer Turbines,5,5,5,100.0,1.0,王子,含水层涡轮机,含水层涡轮机
a4a58d8d632c,Biofuels,3,3,3,100.0,1.0,王子,生物燃料,生物燃料
a4a58d8d632c,Business Empire,4,3,5,75.0,1.25,王子,商业帝国,商业帝国
a4a58d8d632c,Donation,3,3,3,100.0,1.0,王子,捐赠,捐赠
a4a58d8d632c,Double Down,12,9,15,75.0,1.25,王子,双倍下注,双倍下注
a4a58d8d632c,Early Colonization,5,2,8,40.0,1.6,王子,早期殖民,早期殖民
a4a58d8d632c,Ecology Experts,2,1,3,50.0,1.5,王子,生态学专家,生态学专家
a4a58d8d632c,Galilean Mining,4,1,7,25.0,1.75,王子,伽利略矿业,伽利略矿业
a4a58d8d632c,Loan,4,3,5,75.0,1.25,王子,贷款,贷款
a4a58d8d632c,Martian Industries,2,2,2,100.0,1.0,王子,火星工业,火星工业
a4a58d8d632c,Merger,8,6,10,75.0,1.25,王子,企业合并,企业合并
a4a58d8d632c,Mining Operations,6,6,6,100.0,1.0,王子,采矿作业,采矿作业
a4a58d8d632c,Nitrate Reducers,6,6,6,100.0,1.0,王子,硝酸盐还原剂,硝酸盐还原剂
a4a58d8d632c,Orbital Construction Yard,4,2,6,50.0,1.5,王子,轨道建造场,轨道建造场
a4a58d8d632c,Power Generation,3,3,3,100.0,1.0,王子,发电,发电
a4a58d8d632c,Research Grant,2,2,2,100.0,1.0,王子,研发资助,研发资助
a4a58d8d632c,Research Network,4,3,5,75.0,1.25,王子,研究网络,研究网络
a4a58d8d632c,SF Memorial,19,13,25,68.42,1.316,王子,SF纪念碑,SF纪念碑
a4a58d8d632c,Society Support,3,3,3,100.0,1.0,王子,社会支援,社会支援
a4a58d8d632c,Soil Bacteria,3,1,5,33.33,1.667,王子,土壤细菌,土壤细菌
a4a58d8d632c,Supplier,4,1,7,25.0,1.75,王子,供应商,供应商
ababfd0108bd,Early Settlement,3,2,4,66.67,1.333,sinnsoku,前期据点,前期据点
ababfd0108bd,Martian Industries,3,2,4,66.67,1.333,sinnsoku,火星工业,火星工业
ababfd0108bd,SF Memorial,2,1,3,50.0,1.5,sinnsoku,SF纪念碑,SF纪念碑
ababfd0108bd,UNMI Contractor,2,1,3,50.0,1.5,sinnsoku,UNMI 承包商,UNMI 承包商
adbc70c52480,Allied Bank,2,1,3,50.0,1.5,imisswonder,联合银行,联合银行
adbc70c52480,Io Research Outpost,3,0,6,0.0,2.0,imisswonder,木卫一研究前哨,木卫一研究前哨
adbc70c52480,Martian Industries,2,0,4,0.0,2.0,imisswonder,火星工业,火星工业
adbc70c52480,Power Generation,2,1,3,50.0,1.5,imisswonder,发电,发电
adbc70c52480,SF Memorial,2,0,4,0.0,2.0,imisswonder,SF纪念碑,SF纪念碑
adbc70c52480,Space Lanes,2,0,4,0.0,2.0,imisswonder,太空航道,太空航道
adbc70c52480,Suitable Infrastructure,2,0,4,0.0,2.0,imisswonder,适宜基础设施,适宜基础设施
adbc70c52480,Supply Drop,2,1,3,50.0,1.5,imisswonder,空投补给,空投补给
b0808fb4d9ee,Orbital Construction Yard,2,0,4,0.0,2.0,fancyfun,轨道建造场,轨道建造场
b0808fb4d9ee,Power Generation,2,0,4,0.0,2.0,fancyfun,发电,发电
b0808fb4d9ee,SF Memorial,3,1,5,33.33,1.667,fancyfun,SF纪念碑,SF纪念碑
b87157a443e2,Aquifer Turbines,2,1,3,50.0,1.5,wee0815,含水层涡轮机,含水层涡轮机
b87157a443e2,Donation,2,2,2,100.0,1.0,wee0815,捐赠,捐赠
ba5d78cee742,SF Memorial,2,2,2,100.0,1.0,北川,SF纪念碑,SF纪念碑
bc3c336de363,Biofuels,2,0,4,0.0,2.0,小心小新小星,生物燃料,生物燃料
bc3c336de363,Business Empire,2,1,3,50.0,1.5,小心小新小星,商业帝国,商业帝国
bc3c336de363,Martian Industries,2,0,4,0.0,2.0,小心小新小星,火星工业,火星工业
bc3c336de363,Orbital Construction Yard,2,0,4,0.0,2.0,小心小新小星,轨道建造场,轨道建造场
bc3c336de363,Research Network,2,0,4,0.0,2.0,小心小新小星,研究网络,研究网络
bc3c336de363,SF Memorial,4,0,8,0.0,2.0,小心小新小星,SF纪念碑,SF纪念碑
bd345a02f948,Donation,2,0,4,0.0,2.0,灰庭彧,捐赠,捐赠
bd345a02f948,Huge Asteroid,2,1,3,50.0,1.5,灰庭彧,巨型小行星,巨型小行星
bd345a02f948,Orbital Construction Yard,2,0,4,0.0,2.0,灰庭彧,轨道建造场,轨道建造场
bd345a02f948,UNMI Contractor,2,2,2,100.0,1.0,灰庭彧,UNMI 承包商,UNMI 承包商
c389910194c5,Allied Bank,2,0,4,0.0,2.0,琴酒,联合银行,联合银行
c389910194c5,Early Colonization,2,1,3,50.0,1.5,琴酒,早期殖民,早期殖民
c389910194c5,Io Research Outpost,2,0,4,0.0,2.0,琴酒,木卫一研究前哨,木卫一研究前哨
c389910194c5,SF Memorial,5,4,6,80.0,1.2,琴酒,SF纪念碑,SF纪念碑
c389910194c5,Soil Bacteria,2,0,4,0.0,2.0,琴酒,土壤细菌,土壤细菌
c389910194c5,World Government Advisor,3,2,4,66.67,1.333,琴酒,世界政府顾问,世界政府顾问
ca90f1372734,Allied Bank,3,1,5,33.33,1.667,田二,联合银行,联合银行
ca90f1372734,Aquifer Turbines,3,2,4,66.67,1.333,田二,含水层涡轮机,含水层涡轮机
ca90f1372734,Donation,3,1,5,33.33,1.667,田二,捐赠,捐赠
ca90f1372734,Double Down,6,4,8,66.67,1.333,田二,双倍下注,双倍下注
ca90f1372734,Experimental Forest,3,2,4,66.67,1.333,田二,实验林场,实验林场
ca90f1372734,Io Research Outpost,2,0,4,0.0,2.0,田二,木卫一研究前哨,木卫一研究前哨
ca90f1372734,Merger,5,3,7,60.0,1.4,田二,企业合并,企业合并
ca90f1372734,Mining Operations,5,1,9,20.0,1.8,田二,采矿作业,采矿作业
ca90f1372734,New Partner,8,6,10,75.0,1.25,田二,新合伙人,新合伙人
ca90f1372734,Nitrate Reducers,3,1,5,33.33,1.667,田二,硝酸盐还原剂,硝酸盐还原剂
ca90f1372734,Research Network,2,0,4,0.0,2.0,田二,研究网络,研究网络
ca90f1372734,SF Memorial,16,9,23,56.25,1.438,田二,SF纪念碑,SF纪念碑
ca90f1372734,Soil Bacteria,3,3,3,100.0,1.0,田二,土壤细菌,土壤细菌
ca90f1372734,Space Lanes,3,0,6,0.0,2.0,田二,太空航道,太空航道
ca90f1372734,Suitable Infrastructure,11,5,17,45.45,1.545,田二,适宜基础设施,适宜基础设施
ca90f1372734,Supplier,4,1,7,25.0,1.75,田二,供应商,供应商
ca90f1372734,Supply Drop,4,3,5,75.0,1.25,田二,空投补给,空投补给
ca90f1372734,Terraforming Deal,4,4,4,100.0,1.0,田二,地球化交易,地球化交易
ca90f1372734,UNMI Contractor,3,1,5,33.33,1.667,田二,UNMI 承包商,UNMI 承包商
ca90f1372734,Venus Contract,3,2,4,66.67,1.333,田二,金星合同,金星合同
d1d87faf7f69,Biofuels,2,2,2,100.0,1.0,陆时,生物燃料,生物燃料
d1d87faf7f69,New Partner,3,2,4,66.67,1.333,陆时,新合伙人,新合伙人
d1d87faf7f69,Terraforming Deal,2,1,3,50.0,1.5,陆时,地球化交易,地球化交易
